scenario,departure_station,arrival_station,departure_hour,count_journey_time,mean_journey_time,min_journey_time,max_journey_time,count_wait_time,mean_wait_time,min_wait_time,max_wait_time
Moderate NB,BELMONT,SOUTH SAN FRANCISCO ,7,2,21.0,21,21,60,14.5,0.0,29.0
Moderate NB,BELMONT,SOUTH SAN FRANCISCO ,8,2,21.0,21,21,60,14.5,0.0,29.0
Moderate NB,BELMONT,SOUTH SAN FRANCISCO ,9,2,21.0,21,21,60,14.5,0.0,29.0
Moderate NB,BELMONT,SOUTH SAN FRANCISCO ,10,2,21.0,21,21,60,14.5,0.0,29.0
Moderate NB,BELMONT,SOUTH SAN FRANCISCO ,11,1,21.0,21,21,60,29.5,0.0,59.0
Moderate NB,BELMONT,SOUTH SAN FRANCISCO ,12,1,21.0,21,21,60,29.5,0.0,59.0
Moderate NB,BELMONT,SOUTH SAN FRANCISCO ,13,1,21.0,21,21,60,29.5,0.0,59.0
Moderate NB,BELMONT,SOUTH SAN FRANCISCO ,14,1,21.0,21,21,60,29.5,0.0,59.0
Moderate NB,BELMONT,SOUTH SAN FRANCISCO ,15,1,21.0,21,21,60,29.5,0.0,59.0
Moderate NB,BELMONT,SOUTH SAN FRANCISCO ,16,2,21.0,21,21,60,14.5,0.0,29.0
Moderate NB,BELMONT,SOUTH SAN FRANCISCO ,17,2,21.0,21,21,60,14.5,0.0,29.0
Moderate NB,BELMONT,SOUTH SAN FRANCISCO ,18,2,21.0,21,21,60,14.5,0.0,29.0
Moderate NB,BELMONT,SOUTH SAN FRANCISCO ,19,2,21.0,21,21,60,14.5,0.0,29.0
Moderate NB,BELMONT,SOUTH SAN FRANCISCO ,20,2,21.0,21,21,60,14.5,0.0,29.0
Moderate NB,BELMONT,SOUTH SAN FRANCISCO ,21,1,21.0,21,21,60,29.5,0.0,59.0
Moderate NB,BELMONT,SOUTH SAN FRANCISCO ,22,1,21.0,21,21,60,29.5,0.0,59.0
Moderate NB,BELMONT,SOUTH SAN FRANCISCO ,23,1,21.0,21,21,60,29.5,0.0,59.0
Moderate NB,BELMONT,SOUTH SAN FRANCISCO ,24,1,21.0,21,21,21,10.0,0.0,20.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,6,2,34.0,34,34,60,14.5,0.0,29.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,7,2,34.0,34,34,60,14.5,0.0,29.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,8,2,34.0,34,34,60,14.5,0.0,29.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,9,2,34.0,34,34,60,14.5,0.0,29.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,10,2,34.0,34,34,60,14.5,0.0,29.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,11,1,34.0,34,34,60,29.5,0.0,59.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,12,1,34.0,34,34,60,29.5,0.0,59.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,13,1,34.0,34,34,60,29.5,0.0,59.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,14,1,34.0,34,34,60,29.5,0.0,59.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,15,1,34.0,34,34,60,29.5,0.0,59.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,16,2,34.0,34,34,60,14.5,0.0,29.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,17,2,34.0,34,34,60,14.5,0.0,29.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,18,2,34.0,34,34,60,14.5,0.0,29.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,19,2,34.0,34,34,60,14.5,0.0,29.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,20,2,34.0,34,34,60,14.5,0.0,29.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,21,1,34.0,34,34,60,29.5,0.0,59.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,22,1,34.0,34,34,60,29.5,0.0,59.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,23,1,34.0,34,34,60,29.5,0.0,59.0
Moderate NB,BELMONT,TOWNSEND / 4TH AND KING $,24,1,34.0,34,34,21,10.0,0.0,20.0
Moderate NB,BLOSSOM HILL (HSR) $,22nd STREET,5,2,69.0,69,69,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,22nd STREET,10,1,69.0,69,69,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,22nd STREET,11,3,69.0,69,69,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,22nd STREET,12,3,69.0,69,69,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,22nd STREET,13,3,69.0,69,69,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,22nd STREET,14,3,69.0,69,69,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,22nd STREET,15,2,69.0,69,69,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,22nd STREET,20,1,69.0,69,69,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,22nd STREET,21,3,69.0,69,69,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,22nd STREET,22,3,69.0,69,69,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,22nd STREET,23,3,69.0,69,69,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,5,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,6,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,7,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,8,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,9,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,10,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,11,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,12,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,13,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,14,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,15,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,16,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,17,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,18,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,19,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,20,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,21,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,22,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,CAPITOL (HSR) $,23,4,4.0,4,4,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,HILLSDALE,5,2,50.0,50,50,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,HILLSDALE,10,1,50.0,50,50,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,HILLSDALE,11,3,50.0,50,50,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,HILLSDALE,12,3,50.0,50,50,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,HILLSDALE,13,3,50.0,50,50,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,HILLSDALE,14,3,50.0,50,50,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,HILLSDALE,15,2,50.0,50,50,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,HILLSDALE,20,1,50.0,50,50,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,HILLSDALE,21,3,50.0,50,50,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,HILLSDALE,22,3,50.0,50,50,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,HILLSDALE,23,3,50.0,50,50,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,MILLBRAE,5,2,56.0,56,56,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,MILLBRAE,10,1,56.0,56,56,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,MILLBRAE,11,3,56.0,56,56,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,MILLBRAE,12,3,56.0,56,56,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,MILLBRAE,13,3,56.0,56,56,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,MILLBRAE,14,3,56.0,56,56,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,MILLBRAE,15,2,56.0,56,56,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,MILLBRAE,20,1,56.0,56,56,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,MILLBRAE,21,3,56.0,56,56,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,MILLBRAE,22,3,56.0,56,56,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,MILLBRAE,23,3,56.0,56,56,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,MOUNTAIN VIEW,5,2,33.0,33,33,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,MOUNTAIN VIEW,10,1,33.0,33,33,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,MOUNTAIN VIEW,11,3,33.0,33,33,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,MOUNTAIN VIEW,12,3,33.0,33,33,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,MOUNTAIN VIEW,13,3,33.0,33,33,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,MOUNTAIN VIEW,14,3,33.0,33,33,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,MOUNTAIN VIEW,15,2,33.0,33,33,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,MOUNTAIN VIEW,20,1,33.0,33,33,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,MOUNTAIN VIEW,21,3,33.0,33,33,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,MOUNTAIN VIEW,22,3,33.0,33,33,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,MOUNTAIN VIEW,23,3,33.0,33,33,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,PALO ALTO,5,2,39.0,39,39,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,PALO ALTO,10,1,39.0,39,39,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,PALO ALTO,11,3,39.0,39,39,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,PALO ALTO,12,3,39.0,39,39,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,PALO ALTO,13,3,39.0,39,39,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,PALO ALTO,14,3,39.0,39,39,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,PALO ALTO,15,2,39.0,39,39,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,PALO ALTO,20,1,39.0,39,39,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,PALO ALTO,21,3,39.0,39,39,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,PALO ALTO,22,3,39.0,39,39,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,PALO ALTO,23,3,39.0,39,39,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,REDWOOD CITY,5,2,44.0,44,44,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,REDWOOD CITY,10,1,44.0,44,44,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,REDWOOD CITY,11,3,44.0,44,44,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,REDWOOD CITY,12,3,44.0,44,44,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,REDWOOD CITY,13,3,44.0,44,44,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,REDWOOD CITY,14,3,44.0,44,44,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,REDWOOD CITY,15,2,44.0,44,44,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,REDWOOD CITY,20,1,44.0,44,44,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,REDWOOD CITY,21,3,44.0,44,44,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,REDWOOD CITY,22,3,44.0,44,44,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,REDWOOD CITY,23,3,44.0,44,44,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SALESFORCE TRANSIT CENTER (STC) $,5,2,78.0,78,78,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,SALESFORCE TRANSIT CENTER (STC) $,10,1,78.0,78,78,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,SALESFORCE TRANSIT CENTER (STC) $,11,3,78.0,78,78,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SALESFORCE TRANSIT CENTER (STC) $,12,3,78.0,78,78,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SALESFORCE TRANSIT CENTER (STC) $,13,3,78.0,78,78,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SALESFORCE TRANSIT CENTER (STC) $,14,3,78.0,78,78,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SALESFORCE TRANSIT CENTER (STC) $,15,2,78.0,78,78,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,SALESFORCE TRANSIT CENTER (STC) $,20,1,78.0,78,78,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,SALESFORCE TRANSIT CENTER (STC) $,21,3,78.0,78,78,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SALESFORCE TRANSIT CENTER (STC) $,22,3,78.0,78,78,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SALESFORCE TRANSIT CENTER (STC) $,23,3,78.0,78,78,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,5,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,6,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,7,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,8,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,9,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,10,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,11,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,12,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,13,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,14,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,15,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,16,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,17,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,18,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,19,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,20,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,21,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,22,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SAN JOSE,23,4,11.0,11,11,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,SOUTH SAN FRANCISCO ,5,2,61.0,61,61,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,SOUTH SAN FRANCISCO ,10,1,61.0,61,61,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,SOUTH SAN FRANCISCO ,11,3,61.0,61,61,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SOUTH SAN FRANCISCO ,12,3,61.0,61,61,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SOUTH SAN FRANCISCO ,13,3,61.0,61,61,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SOUTH SAN FRANCISCO ,14,3,61.0,61,61,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SOUTH SAN FRANCISCO ,15,2,61.0,61,61,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,SOUTH SAN FRANCISCO ,20,1,61.0,61,61,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,SOUTH SAN FRANCISCO ,21,3,61.0,61,61,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SOUTH SAN FRANCISCO ,22,3,61.0,61,61,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SOUTH SAN FRANCISCO ,23,3,61.0,61,61,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SUNNYVALE,5,2,28.0,28,28,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,SUNNYVALE,10,1,28.0,28,28,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,SUNNYVALE,11,3,28.0,28,28,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SUNNYVALE,12,3,28.0,28,28,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SUNNYVALE,13,3,28.0,28,28,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SUNNYVALE,14,3,28.0,28,28,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SUNNYVALE,15,2,28.0,28,28,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,SUNNYVALE,20,1,28.0,28,28,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,SUNNYVALE,21,3,28.0,28,28,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SUNNYVALE,22,3,28.0,28,28,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,SUNNYVALE,23,3,28.0,28,28,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,5,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,6,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,7,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,8,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,9,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,10,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,11,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,12,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,13,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,14,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,15,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,16,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,17,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,18,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,19,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,20,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,21,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,22,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TAMIEN (HSR) $,23,4,8.0,8,8,60,7.0,0.0,14.0
Moderate NB,BLOSSOM HILL (HSR) $,TOWNSEND / 4TH AND KING $,5,2,74.0,74,74,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,TOWNSEND / 4TH AND KING $,10,1,74.0,74,74,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,TOWNSEND / 4TH AND KING $,11,3,74.0,74,74,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,TOWNSEND / 4TH AND KING $,12,3,74.0,74,74,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,TOWNSEND / 4TH AND KING $,13,3,74.0,74,74,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,TOWNSEND / 4TH AND KING $,14,3,74.0,74,74,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,TOWNSEND / 4TH AND KING $,15,2,74.0,74,74,60,160.75,0.0,329.0
Moderate NB,BLOSSOM HILL (HSR) $,TOWNSEND / 4TH AND KING $,20,1,74.0,74,74,60,29.5,0.0,59.0
Moderate NB,BLOSSOM HILL (HSR) $,TOWNSEND / 4TH AND KING $,21,3,74.0,74,74,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,TOWNSEND / 4TH AND KING $,22,3,74.0,74,74,60,10.75,0.0,29.0
Moderate NB,BLOSSOM HILL (HSR) $,TOWNSEND / 4TH AND KING $,23,3,74.0,74,74,60,10.75,0.0,29.0
Moderate NB,BROADWAY,22nd STREET,6,2,17.0,17,17,60,14.5,0.0,29.0
Moderate NB,BROADWAY,22nd STREET,7,2,17.0,17,17,60,14.5,0.0,29.0
Moderate NB,BROADWAY,22nd STREET,8,2,17.0,17,17,60,14.5,0.0,29.0
Moderate NB,BROADWAY,22nd STREET,9,2,17.0,17,17,60,14.5,0.0,29.0
Moderate NB,BROADWAY,22nd STREET,10,2,17.0,17,17,60,14.5,0.0,29.0
Moderate NB,BROADWAY,22nd STREET,11,1,17.0,17,17,60,29.5,0.0,59.0
Moderate NB,BROADWAY,22nd STREET,12,1,17.0,17,17,60,29.5,0.0,59.0
Moderate NB,BROADWAY,22nd STREET,13,1,17.0,17,17,60,29.5,0.0,59.0
Moderate NB,BROADWAY,22nd STREET,14,1,17.0,17,17,60,29.5,0.0,59.0
Moderate NB,BROADWAY,22nd STREET,15,1,17.0,17,17,60,29.5,0.0,59.0
Moderate NB,BROADWAY,22nd STREET,16,2,17.0,17,17,60,14.5,0.0,29.0
Moderate NB,BROADWAY,22nd STREET,17,2,17.0,17,17,60,14.5,0.0,29.0
Moderate NB,BROADWAY,22nd STREET,18,2,17.0,17,17,60,14.5,0.0,29.0
Moderate NB,BROADWAY,22nd STREET,19,2,17.0,17,17,60,14.5,0.0,29.0
Moderate NB,BROADWAY,22nd STREET,20,2,17.0,17,17,60,14.5,0.0,29.0
Moderate NB,BROADWAY,22nd STREET,21,1,17.0,17,17,60,29.5,0.0,59.0
Moderate NB,BROADWAY,22nd STREET,22,1,17.0,17,17,60,29.5,0.0,59.0
Moderate NB,BROADWAY,22nd STREET,23,1,17.0,17,17,60,29.5,0.0,59.0
Moderate NB,BROADWAY,22nd STREET,24,1,17.0,17,17,18,8.5,0.0,17.0
Moderate NB,BROADWAY,BAYSHORE,6,2,13.0,13,13,60,14.5,0.0,29.0
Moderate NB,BROADWAY,BAYSHORE,7,2,13.0,13,13,60,14.5,0.0,29.0
Moderate NB,BROADWAY,BAYSHORE,8,2,13.0,13,13,60,14.5,0.0,29.0
Moderate NB,BROADWAY,BAYSHORE,9,2,13.0,13,13,60,14.5,0.0,29.0
Moderate NB,BROADWAY,BAYSHORE,10,2,13.0,13,13,60,14.5,0.0,29.0
Moderate NB,BROADWAY,BAYSHORE,11,1,13.0,13,13,60,29.5,0.0,59.0
Moderate NB,BROADWAY,BAYSHORE,12,1,13.0,13,13,60,29.5,0.0,59.0
Moderate NB,BROADWAY,BAYSHORE,13,1,13.0,13,13,60,29.5,0.0,59.0
Moderate NB,BROADWAY,BAYSHORE,14,1,13.0,13,13,60,29.5,0.0,59.0
Moderate NB,BROADWAY,BAYSHORE,15,1,13.0,13,13,60,29.5,0.0,59.0
Moderate NB,BROADWAY,BAYSHORE,16,2,13.0,13,13,60,14.5,0.0,29.0
Moderate NB,BROADWAY,BAYSHORE,17,2,13.0,13,13,60,14.5,0.0,29.0
