,scenario,departure_station,arrival_station,departure_hour,count_journey_time,mean_journey_time,min_journey_time,max_journey_time,count_wait_time,mean_wait_time,min_wait_time,max_wait_time
867,Existing,Belmont Caltrain,Burlingame Caltrain,21,1,13.0,13,13,60,29.5,0.0,59.0
868,Existing,Belmont Caltrain,Burlingame Caltrain,22,1,13.0,13,13,60,23.9,0.0,45.0
869,Existing,Belmont Caltrain,Burlingame Caltrain,23,1,13.0,13,13,22,10.5,0.0,21.0
870,Existing,Belmont Caltrain,California Ave Caltrain,5,1,20.0,20,20,60,18.3,0.0,35.0
871,Existing,Belmont Caltrain,California Ave Caltrain,6,1,21.0,21,21,60,164.7,0.0,215.0
872,Existing,Belmont Caltrain,California Ave Caltrain,9,1,21.0,21,21,60,22.566666666666666,0.0,43.0
873,Existing,Belmont Caltrain,California Ave Caltrain,10,2,20.5,20,21,60,21.7,0.0,59.0
874,Existing,Belmont Caltrain,California Ave Caltrain,11,1,21.0,21,21,60,29.5,0.0,59.0
875,Existing,Belmont Caltrain,California Ave Caltrain,12,1,21.0,21,21,60,29.5,0.0,59.0
876,Existing,Belmont Caltrain,California Ave Caltrain,13,1,21.0,21,21,60,29.5,0.0,59.0
877,Existing,Belmont Caltrain,California Ave Caltrain,14,1,21.0,21,21,60,22.566666666666666,0.0,43.0
878,Existing,Belmont Caltrain,California Ave Caltrain,15,2,21.5,21,22,60,13.0,0.0,28.0
879,Existing,Belmont Caltrain,California Ave Caltrain,16,1,21.0,21,21,60,180.58333333333334,0.0,244.0
880,Existing,Belmont Caltrain,California Ave Caltrain,20,1,20.0,20,20,60,29.5,0.0,59.0
881,Existing,Belmont Caltrain,California Ave Caltrain,21,1,20.0,20,20,60,29.5,0.0,59.0
882,Existing,Belmont Caltrain,California Ave Caltrain,22,1,20.0,20,20,60,29.5,0.0,59.0
883,Existing,Belmont Caltrain,California Ave Caltrain,23,1,20.0,20,20,60,55.9,0.0,95.0
884,Existing,Belmont Caltrain,California Ave Caltrain,24,1,20.0,20,20,52,25.5,0.0,51.0
885,Existing,Belmont Caltrain,Capitol Caltrain,15,1,71.0,71,71,60,49.65,0.0,152.0
886,Existing,Belmont Caltrain,Capitol Caltrain,18,1,59.0,59,59,20,9.5,0.0,19.0
887,Existing,Belmont Caltrain,College Park Caltrain,15,1,49.0,49,49,47,23.0,0.0,46.0
888,Existing,Belmont Caltrain,Gilroy Caltrain,15,1,111.0,111,111,60,49.65,0.0,152.0
889,Existing,Belmont Caltrain,Gilroy Caltrain,18,1,99.0,99,99,20,9.5,0.0,19.0
890,Existing,Belmont Caltrain,Hayward Park Caltrain,5,2,7.0,7,7,60,20.483333333333334,0.0,74.0
891,Existing,Belmont Caltrain,Hayward Park Caltrain,7,1,7.0,7,7,60,32.1,0.0,62.0
892,Existing,Belmont Caltrain,Hayward Park Caltrain,8,1,7.0,7,7,60,25.416666666666668,0.0,54.0
893,Existing,Belmont Caltrain,Hayward Park Caltrain,9,1,7.0,7,7,60,29.5,0.0,59.0
894,Existing,Belmont Caltrain,Hayward Park Caltrain,10,1,6.0,6,6,60,27.7,0.0,57.0
895,Existing,Belmont Caltrain,Hayward Park Caltrain,11,1,6.0,6,6,60,29.5,0.0,59.0
896,Existing,Belmont Caltrain,Hayward Park Caltrain,12,1,6.0,6,6,60,29.5,0.0,59.0
897,Existing,Belmont Caltrain,Hayward Park Caltrain,13,1,6.0,6,6,60,29.5,0.0,59.0
898,Existing,Belmont Caltrain,Hayward Park Caltrain,14,1,6.0,6,6,60,29.5,0.0,59.0
899,Existing,Belmont Caltrain,Hayward Park Caltrain,15,1,6.0,6,6,60,32.3,0.0,62.0
900,Existing,Belmont Caltrain,Hayward Park Caltrain,16,2,7.0,7,7,60,24.316666666666666,0.0,57.0
901,Existing,Belmont Caltrain,Hayward Park Caltrain,17,1,7.0,7,7,60,29.5,0.0,59.0
902,Existing,Belmont Caltrain,Hayward Park Caltrain,18,1,7.0,7,7,60,32.3,0.0,71.0
903,Existing,Belmont Caltrain,Hayward Park Caltrain,19,1,6.0,6,6,60,28.766666666666666,0.0,57.0
904,Existing,Belmont Caltrain,Hayward Park Caltrain,20,1,6.0,6,6,60,29.5,0.0,59.0
905,Existing,Belmont Caltrain,Hayward Park Caltrain,21,1,6.0,6,6,60,29.5,0.0,59.0
906,Existing,Belmont Caltrain,Hayward Park Caltrain,22,1,6.0,6,6,60,23.9,0.0,45.0
907,Existing,Belmont Caltrain,Hayward Park Caltrain,23,1,6.0,6,6,22,10.5,0.0,21.0
908,Existing,Belmont Caltrain,Hillsdale Caltrain,5,2,4.0,4,4,60,20.483333333333334,0.0,74.0
909,Existing,Belmont Caltrain,Hillsdale Caltrain,7,1,4.0,4,4,60,32.1,0.0,62.0
910,Existing,Belmont Caltrain,Hillsdale Caltrain,8,1,4.0,4,4,60,25.416666666666668,0.0,54.0
911,Existing,Belmont Caltrain,Hillsdale Caltrain,9,2,3.5,3,4,60,14.65,0.0,32.0
912,Existing,Belmont Caltrain,Hillsdale Caltrain,10,2,3.5,3,4,60,14.283333333333333,0.0,34.0
913,Existing,Belmont Caltrain,Hillsdale Caltrain,11,1,3.0,3,3,60,29.5,0.0,59.0
914,Existing,Belmont Caltrain,Hillsdale Caltrain,12,1,3.0,3,3,60,29.5,0.0,59.0
915,Existing,Belmont Caltrain,Hillsdale Caltrain,13,1,3.0,3,3,60,29.5,0.0,59.0
916,Existing,Belmont Caltrain,Hillsdale Caltrain,14,1,3.0,3,3,60,29.5,0.0,59.0
917,Existing,Belmont Caltrain,Hillsdale Caltrain,15,2,3.0,3,3,60,23.466666666666665,0.0,52.0
918,Existing,Belmont Caltrain,Hillsdale Caltrain,16,2,4.0,4,4,60,24.316666666666666,0.0,57.0
919,Existing,Belmont Caltrain,Hillsdale Caltrain,17,1,4.0,4,4,60,29.5,0.0,59.0
920,Existing,Belmont Caltrain,Hillsdale Caltrain,18,1,4.0,4,4,60,32.3,0.0,71.0
921,Existing,Belmont Caltrain,Hillsdale Caltrain,19,1,3.0,3,3,60,28.766666666666666,0.0,57.0
922,Existing,Belmont Caltrain,Hillsdale Caltrain,20,1,3.0,3,3,60,29.5,0.0,59.0
923,Existing,Belmont Caltrain,Hillsdale Caltrain,21,1,3.0,3,3,60,29.5,0.0,59.0
924,Existing,Belmont Caltrain,Hillsdale Caltrain,22,1,3.0,3,3,60,23.9,0.0,45.0
925,Existing,Belmont Caltrain,Hillsdale Caltrain,23,1,3.0,3,3,22,10.5,0.0,21.0
926,Existing,Belmont Caltrain,Lawrence Caltrain,5,1,40.0,40,40,60,18.3,0.0,35.0
927,Existing,Belmont Caltrain,Lawrence Caltrain,6,1,39.0,39,39,60,164.7,0.0,215.0
928,Existing,Belmont Caltrain,Lawrence Caltrain,9,1,39.0,39,39,60,22.566666666666666,0.0,43.0
929,Existing,Belmont Caltrain,Lawrence Caltrain,10,2,38.5,38,39,60,21.7,0.0,59.0
930,Existing,Belmont Caltrain,Lawrence Caltrain,11,1,39.0,39,39,60,29.5,0.0,59.0
931,Existing,Belmont Caltrain,Lawrence Caltrain,12,1,39.0,39,39,60,29.5,0.0,59.0
932,Existing,Belmont Caltrain,Lawrence Caltrain,13,1,39.0,39,39,60,29.5,0.0,59.0
933,Existing,Belmont Caltrain,Lawrence Caltrain,14,1,39.0,39,39,60,22.566666666666666,0.0,43.0
934,Existing,Belmont Caltrain,Lawrence Caltrain,15,2,40.0,39,41,60,13.0,0.0,28.0
935,Existing,Belmont Caltrain,Lawrence Caltrain,16,1,40.0,40,40,60,85.85,0.0,128.0
936,Existing,Belmont Caltrain,Lawrence Caltrain,18,1,32.0,32,32,60,66.83333333333333,0.0,115.0
937,Existing,Belmont Caltrain,Lawrence Caltrain,20,1,38.0,38,38,60,29.5,0.0,59.0
938,Existing,Belmont Caltrain,Lawrence Caltrain,21,1,38.0,38,38,60,29.5,0.0,59.0
939,Existing,Belmont Caltrain,Lawrence Caltrain,22,1,38.0,38,38,60,29.5,0.0,59.0
940,Existing,Belmont Caltrain,Lawrence Caltrain,23,1,38.0,38,38,60,55.9,0.0,95.0
941,Existing,Belmont Caltrain,Lawrence Caltrain,24,1,38.0,38,38,52,25.5,0.0,51.0
942,Existing,Belmont Caltrain,Menlo Park Caltrain,5,1,12.0,12,12,60,18.3,0.0,35.0
943,Existing,Belmont Caltrain,Menlo Park Caltrain,6,1,13.0,13,13,60,164.7,0.0,215.0
944,Existing,Belmont Caltrain,Menlo Park Caltrain,9,1,13.0,13,13,60,22.566666666666666,0.0,43.0
945,Existing,Belmont Caltrain,Menlo Park Caltrain,10,2,13.0,13,13,60,21.7,0.0,59.0
946,Existing,Belmont Caltrain,Menlo Park Caltrain,11,1,13.0,13,13,60,29.5,0.0,59.0
947,Existing,Belmont Caltrain,Menlo Park Caltrain,12,1,13.0,13,13,60,29.5,0.0,59.0
948,Existing,Belmont Caltrain,Menlo Park Caltrain,13,1,13.0,13,13,60,29.5,0.0,59.0
949,Existing,Belmont Caltrain,Menlo Park Caltrain,14,1,13.0,13,13,60,22.566666666666666,0.0,43.0
950,Existing,Belmont Caltrain,Menlo Park Caltrain,15,2,13.0,13,13,60,13.0,0.0,28.0
951,Existing,Belmont Caltrain,Menlo Park Caltrain,16,1,14.0,14,14,60,36.85,0.0,68.0
952,Existing,Belmont Caltrain,Menlo Park Caltrain,17,1,15.0,15,15,60,29.5,0.0,59.0
953,Existing,Belmont Caltrain,Menlo Park Caltrain,18,1,15.0,15,15,60,29.5,0.0,59.0
954,Existing,Belmont Caltrain,Menlo Park Caltrain,19,1,15.0,15,15,60,26.833333333333332,0.0,55.0
955,Existing,Belmont Caltrain,Menlo Park Caltrain,20,1,13.0,13,13,60,29.5,0.0,59.0
956,Existing,Belmont Caltrain,Menlo Park Caltrain,21,1,13.0,13,13,60,29.5,0.0,59.0
957,Existing,Belmont Caltrain,Menlo Park Caltrain,22,1,13.0,13,13,60,29.5,0.0,59.0
958,Existing,Belmont Caltrain,Menlo Park Caltrain,23,1,13.0,13,13,60,55.9,0.0,95.0
959,Existing,Belmont Caltrain,Menlo Park Caltrain,24,1,13.0,13,13,52,25.5,0.0,51.0
960,Existing,Belmont Caltrain,Millbrae Caltrain,5,2,18.5,18,19,60,20.483333333333334,0.0,74.0
961,Existing,Belmont Caltrain,Millbrae Caltrain,7,1,19.0,19,19,60,32.1,0.0,62.0
962,Existing,Belmont Caltrain,Millbrae Caltrain,8,1,19.0,19,19,60,25.416666666666668,0.0,54.0
963,Existing,Belmont Caltrain,Millbrae Caltrain,9,2,17.5,16,19,60,14.65,0.0,32.0
964,Existing,Belmont Caltrain,Millbrae Caltrain,10,2,17.5,17,18,60,14.283333333333333,0.0,34.0
965,Existing,Belmont Caltrain,Millbrae Caltrain,11,1,17.0,17,17,60,29.5,0.0,59.0
966,Existing,Belmont Caltrain,Millbrae Caltrain,12,1,17.0,17,17,60,29.5,0.0,59.0
967,Existing,Belmont Caltrain,Millbrae Caltrain,13,1,17.0,17,17,60,29.5,0.0,59.0
968,Existing,Belmont Caltrain,Millbrae Caltrain,14,1,17.0,17,17,60,29.5,0.0,59.0
969,Existing,Belmont Caltrain,Millbrae Caltrain,15,2,19.0,19,19,60,23.466666666666665,0.0,52.0
970,Existing,Belmont Caltrain,Millbrae Caltrain,16,2,18.5,18,19,60,24.316666666666666,0.0,57.0
971,Existing,Belmont Caltrain,Millbrae Caltrain,17,1,18.0,18,18,60,29.5,0.0,59.0
972,Existing,Belmont Caltrain,Millbrae Caltrain,18,1,18.0,18,18,60,32.3,0.0,71.0
973,Existing,Belmont Caltrain,Millbrae Caltrain,19,1,18.0,18,18,60,28.766666666666666,0.0,57.0
974,Existing,Belmont Caltrain,Millbrae Caltrain,20,1,17.0,17,17,60,29.5,0.0,59.0
975,Existing,Belmont Caltrain,Millbrae Caltrain,21,1,17.0,17,17,60,29.5,0.0,59.0
976,Existing,Belmont Caltrain,Millbrae Caltrain,22,1,17.0,17,17,60,23.9,0.0,45.0
977,Existing,Belmont Caltrain,Millbrae Caltrain,23,1,17.0,17,17,22,10.5,0.0,21.0
978,Existing,Belmont Caltrain,Morgan Hill Caltrain,15,1,90.0,90,90,60,49.65,0.0,152.0
979,Existing,Belmont Caltrain,Morgan Hill Caltrain,18,1,78.0,78,78,20,9.5,0.0,19.0
980,Existing,Belmont Caltrain,Mountain View Caltrain,5,1,29.0,29,29,60,18.3,0.0,35.0
981,Existing,Belmont Caltrain,Mountain View Caltrain,6,1,30.0,30,30,60,164.7,0.0,215.0
982,Existing,Belmont Caltrain,Mountain View Caltrain,9,1,30.0,30,30,60,22.566666666666666,0.0,43.0
983,Existing,Belmont Caltrain,Mountain View Caltrain,10,2,29.5,29,30,60,21.7,0.0,59.0
984,Existing,Belmont Caltrain,Mountain View Caltrain,11,1,30.0,30,30,60,29.5,0.0,59.0
985,Existing,Belmont Caltrain,Mountain View Caltrain,12,1,30.0,30,30,60,29.5,0.0,59.0
986,Existing,Belmont Caltrain,Mountain View Caltrain,13,1,30.0,30,30,60,29.5,0.0,59.0
987,Existing,Belmont Caltrain,Mountain View Caltrain,14,1,30.0,30,30,60,22.566666666666666,0.0,43.0
988,Existing,Belmont Caltrain,Mountain View Caltrain,15,2,30.5,30,31,60,13.0,0.0,28.0
989,Existing,Belmont Caltrain,Mountain View Caltrain,16,1,30.0,30,30,60,36.85,0.0,68.0
990,Existing,Belmont Caltrain,Mountain View Caltrain,17,1,23.0,23,23,60,29.5,0.0,59.0
991,Existing,Belmont Caltrain,Mountain View Caltrain,18,1,23.0,23,23,60,29.5,0.0,59.0
992,Existing,Belmont Caltrain,Mountain View Caltrain,19,1,24.0,24,24,60,26.833333333333332,0.0,55.0
993,Existing,Belmont Caltrain,Mountain View Caltrain,20,1,29.0,29,29,60,29.5,0.0,59.0
994,Existing,Belmont Caltrain,Mountain View Caltrain,21,1,29.0,29,29,60,29.5,0.0,59.0
995,Existing,Belmont Caltrain,Mountain View Caltrain,22,1,29.0,29,29,60,29.5,0.0,59.0
996,Existing,Belmont Caltrain,Mountain View Caltrain,23,1,29.0,29,29,60,55.9,0.0,95.0
997,Existing,Belmont Caltrain,Mountain View Caltrain,24,1,29.0,29,29,52,25.5,0.0,51.0
998,Existing,Belmont Caltrain,Palo Alto Caltrain,5,1,16.0,16,16,60,18.3,0.0,35.0
999,Existing,Belmont Caltrain,Palo Alto Caltrain,6,2,16.5,16,17,60,22.7,0.0,59.0
1000,Existing,Belmont Caltrain,Palo Alto Caltrain,7,1,16.0,16,16,60,29.5,0.0,59.0
1001,Existing,Belmont Caltrain,Palo Alto Caltrain,8,1,16.0,16,16,60,29.25,0.0,58.0
1002,Existing,Belmont Caltrain,Palo Alto Caltrain,9,1,17.0,17,17,60,22.566666666666666,0.0,43.0
1003,Existing,Belmont Caltrain,Palo Alto Caltrain,10,2,17.0,17,17,60,21.7,0.0,59.0
1004,Existing,Belmont Caltrain,Palo Alto Caltrain,11,1,17.0,17,17,60,29.5,0.0,59.0
1005,Existing,Belmont Caltrain,Palo Alto Caltrain,12,1,17.0,17,17,60,29.5,0.0,59.0
1006,Existing,Belmont Caltrain,Palo Alto Caltrain,13,1,17.0,17,17,60,29.5,0.0,59.0
1007,Existing,Belmont Caltrain,Palo Alto Caltrain,14,1,17.0,17,17,60,22.566666666666666,0.0,43.0
1008,Existing,Belmont Caltrain,Palo Alto Caltrain,15,2,17.5,17,18,60,13.0,0.0,28.0
1009,Existing,Belmont Caltrain,Palo Alto Caltrain,16,1,18.0,18,18,60,180.58333333333334,0.0,244.0
1010,Existing,Belmont Caltrain,Palo Alto Caltrain,20,1,17.0,17,17,60,29.5,0.0,59.0
1011,Existing,Belmont Caltrain,Palo Alto Caltrain,21,1,17.0,17,17,60,29.5,0.0,59.0
1012,Existing,Belmont Caltrain,Palo Alto Caltrain,22,1,17.0,17,17,60,29.5,0.0,59.0
1013,Existing,Belmont Caltrain,Palo Alto Caltrain,23,1,17.0,17,17,60,55.9,0.0,95.0
1014,Existing,Belmont Caltrain,Palo Alto Caltrain,24,1,17.0,17,17,52,25.5,0.0,51.0
1015,Existing,Belmont Caltrain,Redwood City Caltrain,5,1,6.0,6,6,60,18.3,0.0,35.0
1016,Existing,Belmont Caltrain,Redwood City Caltrain,6,2,8.0,8,8,60,22.7,0.0,59.0
1017,Existing,Belmont Caltrain,Redwood City Caltrain,7,1,8.0,8,8,60,29.5,0.0,59.0
1018,Existing,Belmont Caltrain,Redwood City Caltrain,8,1,8.0,8,8,60,29.25,0.0,58.0
1019,Existing,Belmont Caltrain,Redwood City Caltrain,9,1,8.0,8,8,60,22.566666666666666,0.0,43.0
1020,Existing,Belmont Caltrain,Redwood City Caltrain,10,2,8.0,8,8,60,21.7,0.0,59.0
1021,Existing,Belmont Caltrain,Redwood City Caltrain,11,1,8.0,8,8,60,29.5,0.0,59.0
1022,Existing,Belmont Caltrain,Redwood City Caltrain,12,1,8.0,8,8,60,29.5,0.0,59.0
1023,Existing,Belmont Caltrain,Redwood City Caltrain,13,1,8.0,8,8,60,29.5,0.0,59.0
1024,Existing,Belmont Caltrain,Redwood City Caltrain,14,1,8.0,8,8,60,22.566666666666666,0.0,43.0
1025,Existing,Belmont Caltrain,Redwood City Caltrain,15,2,8.0,8,8,60,13.0,0.0,28.0
1026,Existing,Belmont Caltrain,Redwood City Caltrain,16,1,8.0,8,8,60,36.85,0.0,68.0
1027,Existing,Belmont Caltrain,Redwood City Caltrain,17,1,9.0,9,9,60,29.5,0.0,59.0
1028,Existing,Belmont Caltrain,Redwood City Caltrain,18,1,9.0,9,9,60,29.5,0.0,59.0
1029,Existing,Belmont Caltrain,Redwood City Caltrain,19,1,9.0,9,9,60,26.833333333333332,0.0,55.0
1030,Existing,Belmont Caltrain,Redwood City Caltrain,20,1,8.0,8,8,60,29.5,0.0,59.0
1031,Existing,Belmont Caltrain,Redwood City Caltrain,21,1,8.0,8,8,60,29.5,0.0,59.0
1032,Existing,Belmont Caltrain,Redwood City Caltrain,22,1,8.0,8,8,60,29.5,0.0,59.0
1033,Existing,Belmont Caltrain,Redwood City Caltrain,23,1,8.0,8,8,60,55.9,0.0,95.0
1034,Existing,Belmont Caltrain,Redwood City Caltrain,24,1,8.0,8,8,52,25.5,0.0,51.0
1035,Existing,Belmont Caltrain,San Antonio Caltrain,5,1,24.0,24,24,60,18.3,0.0,35.0
1036,Existing,Belmont Caltrain,San Antonio Caltrain,6,1,25.0,25,25,60,164.7,0.0,215.0
1037,Existing,Belmont Caltrain,San Antonio Caltrain,9,1,25.0,25,25,60,22.566666666666666,0.0,43.0
1038,Existing,Belmont Caltrain,San Antonio Caltrain,10,2,25.0,25,25,60,21.7,0.0,59.0
1039,Existing,Belmont Caltrain,San Antonio Caltrain,11,1,25.0,25,25,60,29.5,0.0,59.0
1040,Existing,Belmont Caltrain,San Antonio Caltrain,12,1,25.0,25,25,60,29.5,0.0,59.0
1041,Existing,Belmont Caltrain,San Antonio Caltrain,13,1,25.0,25,25,60,29.5,0.0,59.0
1042,Existing,Belmont Caltrain,San Antonio Caltrain,14,1,25.0,25,25,60,22.566666666666666,0.0,43.0
1043,Existing,Belmont Caltrain,San Antonio Caltrain,15,2,25.5,25,26,60,13.0,0.0,28.0
1044,Existing,Belmont Caltrain,San Antonio Caltrain,16,1,26.0,26,26,60,180.58333333333334,0.0,244.0
1045,Existing,Belmont Caltrain,San Antonio Caltrain,20,1,24.0,24,24,60,29.5,0.0,59.0
1046,Existing,Belmont Caltrain,San Antonio Caltrain,21,1,24.0,24,24,60,29.5,0.0,59.0
1047,Existing,Belmont Caltrain,San Antonio Caltrain,22,1,24.0,24,24,60,29.5,0.0,59.0
1048,Existing,Belmont Caltrain,San Antonio Caltrain,23,1,24.0,24,24,60,55.9,0.0,95.0
1049,Existing,Belmont Caltrain,San Antonio Caltrain,24,1,24.0,24,24,52,25.5,0.0,51.0
1050,Existing,Belmont Caltrain,San Bruno Caltrain,5,2,23.5,23,24,60,20.483333333333334,0.0,74.0
1051,Existing,Belmont Caltrain,San Bruno Caltrain,7,1,23.0,23,23,60,32.1,0.0,62.0
1052,Existing,Belmont Caltrain,San Bruno Caltrain,8,1,23.0,23,23,60,25.416666666666668,0.0,54.0
1053,Existing,Belmont Caltrain,San Bruno Caltrain,9,2,22.0,21,23,60,14.65,0.0,32.0
1054,Existing,Belmont Caltrain,San Bruno Caltrain,10,2,22.5,22,23,60,14.283333333333333,0.0,34.0
1055,Existing,Belmont Caltrain,San Bruno Caltrain,11,1,22.0,22,22,60,29.5,0.0,59.0
1056,Existing,Belmont Caltrain,San Bruno Caltrain,12,1,22.0,22,22,60,29.5,0.0,59.0
1057,Existing,Belmont Caltrain,San Bruno Caltrain,13,1,22.0,22,22,60,29.5,0.0,59.0
1058,Existing,Belmont Caltrain,San Bruno Caltrain,14,1,22.0,22,22,60,29.5,0.0,59.0
1059,Existing,Belmont Caltrain,San Bruno Caltrain,15,2,24.0,24,24,60,23.466666666666665,0.0,52.0
1060,Existing,Belmont Caltrain,San Bruno Caltrain,16,2,23.5,23,24,60,24.316666666666666,0.0,57.0
1061,Existing,Belmont Caltrain,San Bruno Caltrain,17,1,23.0,23,23,60,29.5,0.0,59.0
1062,Existing,Belmont Caltrain,San Bruno Caltrain,18,1,23.0,23,23,60,32.3,0.0,71.0
1063,Existing,Belmont Caltrain,San Bruno Caltrain,19,1,23.0,23,23,60,28.766666666666666,0.0,57.0
1064,Existing,Belmont Caltrain,San Bruno Caltrain,20,1,22.0,22,22,60,29.5,0.0,59.0
1065,Existing,Belmont Caltrain,San Bruno Caltrain,21,1,22.0,22,22,60,29.5,0.0,59.0
1066,Existing,Belmont Caltrain,San Bruno Caltrain,22,1,22.0,22,22,60,23.9,0.0,45.0
1067,Existing,Belmont Caltrain,San Bruno Caltrain,23,1,21.0,21,21,22,10.5,0.0,21.0
1068,Existing,Belmont Caltrain,San Carlos Caltrain,5,1,3.0,3,3,60,18.3,0.0,35.0
1069,Existing,Belmont Caltrain,San Carlos Caltrain,6,2,3.5,3,4,60,22.7,0.0,59.0
1070,Existing,Belmont Caltrain,San Carlos Caltrain,7,1,4.0,4,4,60,29.5,0.0,59.0
1071,Existing,Belmont Caltrain,San Carlos Caltrain,8,1,4.0,4,4,60,29.25,0.0,58.0
1072,Existing,Belmont Caltrain,San Carlos Caltrain,9,1,3.0,3,3,60,22.566666666666666,0.0,43.0
1073,Existing,Belmont Caltrain,San Carlos Caltrain,10,2,3.0,3,3,60,21.7,0.0,59.0
1074,Existing,Belmont Caltrain,San Carlos Caltrain,11,1,3.0,3,3,60,29.5,0.0,59.0
1075,Existing,Belmont Caltrain,San Carlos Caltrain,12,1,3.0,3,3,60,29.5,0.0,59.0
1076,Existing,Belmont Caltrain,San Carlos Caltrain,13,1,3.0,3,3,60,29.5,0.0,59.0
1077,Existing,Belmont Caltrain,San Carlos Caltrain,14,1,3.0,3,3,60,22.566666666666666,0.0,43.0
1078,Existing,Belmont Caltrain,San Carlos Caltrain,15,2,3.0,3,3,60,13.0,0.0,28.0
1079,Existing,Belmont Caltrain,San Carlos Caltrain,16,1,3.0,3,3,60,36.85,0.0,68.0
1080,Existing,Belmont Caltrain,San Carlos Caltrain,17,1,3.0,3,3,60,29.5,0.0,59.0
1081,Existing,Belmont Caltrain,San Carlos Caltrain,18,1,3.0,3,3,60,29.5,0.0,59.0
1082,Existing,Belmont Caltrain,San Carlos Caltrain,19,1,3.0,3,3,60,26.833333333333332,0.0,55.0
1083,Existing,Belmont Caltrain,San Carlos Caltrain,20,1,3.0,3,3,60,29.5,0.0,59.0
1084,Existing,Belmont Caltrain,San Carlos Caltrain,21,1,3.0,3,3,60,29.5,0.0,59.0
1085,Existing,Belmont Caltrain,San Carlos Caltrain,22,1,3.0,3,3,60,29.5,0.0,59.0
1086,Existing,Belmont Caltrain,San Carlos Caltrain,23,1,3.0,3,3,60,55.9,0.0,95.0
1087,Existing,Belmont Caltrain,San Carlos Caltrain,24,1,3.0,3,3,52,25.5,0.0,51.0
1088,Existing,Belmont Caltrain,San Francisco Caltrain,5,2,45.5,45,46,60,20.483333333333334,0.0,74.0
1089,Existing,Belmont Caltrain,San Francisco Caltrain,7,1,50.0,50,50,60,32.1,0.0,62.0
1090,Existing,Belmont Caltrain,San Francisco Caltrain,8,1,50.0,50,50,60,25.416666666666668,0.0,54.0
1091,Existing,Belmont Caltrain,San Francisco Caltrain,9,2,42.0,37,47,60,14.65,0.0,32.0
1092,Existing,Belmont Caltrain,San Francisco Caltrain,10,2,43.0,39,47,60,14.283333333333333,0.0,34.0
1093,Existing,Belmont Caltrain,San Francisco Caltrain,11,1,45.0,45,45,60,29.5,0.0,59.0
1094,Existing,Belmont Caltrain,San Francisco Caltrain,12,1,45.0,45,45,60,29.5,0.0,59.0
1095,Existing,Belmont Caltrain,San Francisco Caltrain,13,1,45.0,45,45,60,29.5,0.0,59.0
1096,Existing,Belmont Caltrain,San Francisco Caltrain,14,1,45.0,45,45,60,29.5,0.0,59.0
1097,Existing,Belmont Caltrain,San Francisco Caltrain,15,2,46.5,44,49,60,23.466666666666665,0.0,52.0
1098,Existing,Belmont Caltrain,San Francisco Caltrain,16,2,49.0,47,51,60,24.316666666666666,0.0,57.0
1099,Existing,Belmont Caltrain,San Francisco Caltrain,17,1,50.0,50,50,60,29.5,0.0,59.0
1100,Existing,Belmont Caltrain,San Francisco Caltrain,18,1,50.0,50,50,60,32.3,0.0,71.0
1101,Existing,Belmont Caltrain,San Francisco Caltrain,19,1,45.0,45,45,60,28.766666666666666,0.0,57.0
1102,Existing,Belmont Caltrain,San Francisco Caltrain,20,1,45.0,45,45,60,29.5,0.0,59.0
1103,Existing,Belmont Caltrain,San Francisco Caltrain,21,1,45.0,45,45,60,29.5,0.0,59.0
1104,Existing,Belmont Caltrain,San Francisco Caltrain,22,1,45.0,45,45,60,23.9,0.0,45.0
1105,Existing,Belmont Caltrain,San Francisco Caltrain,23,1,44.0,44,44,22,10.5,0.0,21.0
1106,Existing,Belmont Caltrain,San Jose Diridon Caltrain,5,1,56.0,56,56,60,18.3,0.0,35.0
1107,Existing,Belmont Caltrain,San Jose Diridon Caltrain,6,2,48.0,38,58,60,22.7,0.0,59.0
1108,Existing,Belmont Caltrain,San Jose Diridon Caltrain,7,1,38.0,38,38,60,29.5,0.0,59.0
1109,Existing,Belmont Caltrain,San Jose Diridon Caltrain,8,1,38.0,38,38,60,29.25,0.0,58.0
1110,Existing,Belmont Caltrain,San Jose Diridon Caltrain,9,1,52.0,52,52,60,22.566666666666666,0.0,43.0
1111,Existing,Belmont Caltrain,San Jose Diridon Caltrain,10,2,53.0,52,54,60,21.7,0.0,59.0
1112,Existing,Belmont Caltrain,San Jose Diridon Caltrain,11,1,52.0,52,52,60,29.5,0.0,59.0
1113,Existing,Belmont Caltrain,San Jose Diridon Caltrain,12,1,52.0,52,52,60,29.5,0.0,59.0
1114,Existing,Belmont Caltrain,San Jose Diridon Caltrain,13,1,52.0,52,52,60,29.5,0.0,59.0
1115,Existing,Belmont Caltrain,San Jose Diridon Caltrain,14,1,52.0,52,52,60,22.566666666666666,0.0,43.0
1116,Existing,Belmont Caltrain,San Jose Diridon Caltrain,15,2,55.5,53,58,60,13.0,0.0,28.0
1117,Existing,Belmont Caltrain,San Jose Diridon Caltrain,16,1,55.0,55,55,60,36.85,0.0,68.0
1118,Existing,Belmont Caltrain,San Jose Diridon Caltrain,17,1,43.0,43,43,60,29.5,0.0,59.0
1119,Existing,Belmont Caltrain,San Jose Diridon Caltrain,18,1,47.0,47,47,60,29.5,0.0,59.0
1120,Existing,Belmont Caltrain,San Jose Diridon Caltrain,19,1,45.0,45,45,60,26.833333333333332,0.0,55.0
